customer_id,customer_region,customer_segment
2687,Midwest,Consumer
2688,West,Consumer
2689,South,Small Business
2690,Midwest,Corporate
2691,West,Consumer
2692,West,Small Business
2693,Midwest,Small Business
2694,South,Small Business
2695,West,Small Business
2696,East,Small Business
2697,South,Corporate
2698,South,Small Business
2699,Midwest,Corporate
2700,Midwest,Consumer
2701,East,Small Business
2702,West,Consumer
2703,Midwest,Corporate
2704,Midwest,Corporate
2705,South,Consumer
2706,Midwest,Small Business
2707,Midwest,Small Business
2708,Midwest,Consumer
2709,Midwest,Consumer
2710,South,Consumer
2711,East,Small Business
2712,East,Small Business
2713,West,Small Business
2714,Midwest,Consumer
2715,South,Small Business
2716,West,Corporate
2717,West,Consumer
2718,East,Small Business
2719,South,Consumer
2720,South,Corporate
2721,South,Corporate
2722,East,Consumer
2723,East,Consumer
2724,East,Corporate
2725,East,Consumer
2726,East,Corporate
2727,Midwest,Corporate
2728,Midwest,Small Business
2729,South,Consumer
2730,West,Consumer
2731,South,Small Business
2732,West,Corporate
2733,East,Consumer
2734,West,Small Business
2735,South,Small Business
2736,South,Consumer
2737,West,Small Business
2738,Midwest,Corporate
2739,East,Small Business
2740,East,Corporate
2741,South,Corporate
2742,Midwest,Consumer
2743,West,Small Business
2744,East,Corporate
2745,Midwest,Corporate
2746,East,Small Business
2747,Midwest,Corporate
2748,Midwest,Small Business
2749,South,Consumer
2750,East,Corporate
2751,West,Corporate
2752,South,Small Business
2753,South,Small Business
2754,West,Small Business
2755,South,Small Business
2756,Midwest,Corporate
2757,Midwest,Consumer
2758,East,Consumer
2759,East,Consumer
2760,West,Consumer
2761,East,Small Business
2762,Midwest,Corporate
2763,West,Corporate
2764,West,Corporate
2765,East,Small Business
2766,Midwest,Corporate
2767,West,Small Business
2768,Midwest,Corporate
2769,Midwest,Consumer
2770,Midwest,Small Business
2771,East,Corporate
2772,South,Consumer
2773,South,Consumer
2774,West,Consumer
2775,Midwest,Small Business
2776,East,Small Business
2777,Midwest,Corporate
2778,Midwest,Consumer
2779,East,Corporate
2780,South,Corporate
2781,Midwest,Consumer
2782,Midwest,Corporate
2783,South,Small Business
2784,East,Corporate
2785,West,Consumer
2786,South,Small Business
2787,West,Small Business
2788,West,Corporate
2789,South,Corporate
2790,Midwest,Small Business
2791,West,Corporate
2792,West,Consumer
2793,East,Corporate
2794,Midwest,Corporate
2795,West,Small Business
2796,East,Corporate
2797,Midwest,Corporate
2798,South,Corporate
2799,South,Consumer
2800,East,Corporate
2801,South,Consumer
2802,West,Consumer
2803,Midwest,Consumer
2804,West,Consumer
2805,West,Small Business
2806,South,Consumer
2807,West,Corporate
2808,South,Consumer
2809,Midwest,Corporate
2810,Midwest,Consumer
2811,West,Small Business
2812,East,Consumer
2813,South,Consumer
2814,South,Small Business
2815,West,Consumer
2816,South,Corporate
2817,South,Consumer
2818,East,Consumer
2819,East,Consumer
2820,West,Small Business
2821,East,Consumer
2822,West,Consumer
2823,Midwest,Corporate
2824,West,Consumer
2825,Midwest,Consumer
2826,West,Consumer
2827,South,Consumer
2828,East,Corporate
2829,Midwest,Corporate
2830,West,Small Business
2831,East,Consumer
2832,West,Small Business
2833,East,Small Business
2834,East,Consumer
2835,West,Corporate
2836,Midwest,Corporate
2837,Midwest,Consumer
2838,South,Consumer
2839,East,Corporate
2840,South,Consumer
2841,South,Consumer
2842,West,Consumer
2843,West,Corporate
2844,West,Small Business
2845,East,Small Business
2846,West,Consumer
2847,West,Corporate
2848,East,Consumer
2849,East,Corporate
2850,Midwest,Consumer
2851,West,Corporate
2852,West,Corporate
2853,West,Small Business
2854,Midwest,Consumer
2855,West,Small Business
2856,Midwest,Small Business
2857,South,Corporate
2858,Midwest,Consumer
2859,South,Corporate
2860,West,Corporate
2861,South,Corporate
2862,Midwest,Consumer
2863,East,Consumer
2864,South,Corporate
2865,South,Consumer
2866,West,Corporate
2867,Midwest,Consumer
2868,South,Consumer
2869,South,Small Business
2870,South,Corporate
2871,South,Small Business
2872,East,Small Business
2873,Midwest,Corporate
2874,West,Corporate
2875,West,Consumer
2876,East,Corporate
2877,Midwest,Small Business
2878,South,Small Business
2879,East,Corporate
2880,Midwest,Small Business
2881,South,Consumer
2882,East,Small Business
2883,Midwest,Consumer
2884,West,Small Business
2885,West,Consumer
2886,Midwest,Consumer
2887,West,Corporate
2888,Midwest,Consumer
2889,South,Corporate
2890,Midwest,Small Business
2891,South,Small Business
2892,East,Small Business
2893,Midwest,Consumer
2894,East,Small Business
2895,West,Small Business
2896,South,Corporate
2897,Midwest,Corporate
2898,East,Small Business
2899,South,Small Business
2900,South,Consumer
2901,West,Consumer
2902,West,Small Business
2903,South,Corporate
2904,South,Small Business
2905,Midwest,Consumer
2906,South,Corporate
2907,Midwest,Corporate
2908,South,Consumer
2909,West,Small Business
2910,Midwest,Small Business
2911,East,Small Business
2912,West,Consumer
2913,Midwest,Corporate
2914,Midwest,Consumer
2915,East,Small Business
2916,Midwest,Consumer
2917,South,Corporate
2918,East,Consumer
2919,West,Small Business
2920,West,Corporate
2921,South,Consumer
2922,West,Consumer
2923,Midwest,Corporate
2924,Midwest,Corporate
2925,South,Small Business
2926,West,Corporate
2927,West,Small Business
2928,South,Consumer
2929,East,Small Business
2930,West,Consumer
2931,East,Corporate
2932,West,Consumer
2933,West,Corporate
2934,West,Consumer
2935,West,Consumer
2936,Midwest,Consumer
2937,East,Consumer
2938,East,Small Business
2939,West,Consumer
2940,West,Small Business
2941,East,Corporate
2942,Midwest,Corporate
2943,South,Small Business
2944,South,Corporate
2945,East,Corporate
2946,West,Consumer
2947,West,Consumer
2948,Midwest,Consumer
2949,South,Small Business
2950,Midwest,Small Business
2951,South,Corporate
2952,East,Consumer
2953,South,Small Business
2954,Midwest,Small Business
2955,Midwest,Consumer
2956,Midwest,Small Business
2957,East,Consumer
2958,South,Corporate
2959,South,Corporate
2960,Midwest,Corporate
2961,South,Consumer
2962,West,Small Business
2963,West,Corporate
2964,West,Corporate
2965,South,Corporate
2966,East,Small Business
2967,East,Small Business
2968,East,Consumer
2969,East,Corporate
2970,West,Small Business
2971,West,Consumer
2972,Midwest,Corporate
2973,South,Small Business
2974,South,Small Business
2975,East,Consumer
2976,West,Corporate
2977,East,Corporate
2978,Midwest,Small Business
2979,South,Corporate
2980,South,Consumer
2981,East,Small Business
2982,Midwest,Small Business
2983,South,Consumer
2984,Midwest,Small Business
2985,Midwest,Corporate
2986,East,Corporate
2987,West,Small Business
2988,East,Consumer
2989,West,Consumer
2990,Midwest,Corporate
2991,West,Consumer
2992,Midwest,Small Business
2993,South,Small Business
2994,South,Corporate
2995,South,Corporate
2996,East,Corporate
2997,East,Consumer
2998,Midwest,Small Business
2999,South,Small Business
3000,East,Small Business
3001,South,Corporate
3002,East,Small Business
3003,West,Consumer
3004,West,Consumer
3005,South,Small Business
3006,Midwest,Corporate
3007,East,Small Business
3008,East,Consumer
3009,West,Consumer
3010,West,Consumer
3011,Midwest,Small Business
3012,Midwest,Consumer
3013,Midwest,Corporate
3014,South,Small Business
3015,West,Small Business
3016,South,Consumer
3017,West,Consumer
3018,West,Corporate
3019,East,Small Business
3020,West,Consumer
3021,West,Corporate
3022,South,Consumer
3023,West,Small Business
3024,South,Consumer
3025,Midwest,Small Business
3026,West,Consumer
3027,West,Small Business
3028,South,Corporate
3029,Midwest,Small Business
3030,East,Corporate
3031,Midwest,Small Business
3032,South,Corporate
3033,Midwest,Consumer
3034,South,Small Business
3035,South,Consumer
3036,East,Corporate
3037,West,Small Business
3038,South,Small Business
3039,South,Consumer
3040,East,Small Business
3041,South,Small Business
3042,West,Consumer
3043,East,Small Business
3044,West,Consumer
3045,West,Consumer
3046,East,Consumer
3047,South,Consumer
3048,West,Consumer
3049,West,Corporate
3050,West,Corporate
3051,West,Consumer
3052,East,Corporate
3053,East,Corporate
3054,Midwest,Small Business
3055,Midwest,Consumer
3056,West,Corporate
3057,South,Small Business
3058,West,Small Business
3059,South,Consumer
3060,West,Consumer
3061,Midwest,Small Business
3062,Midwest,Consumer
3063,South,Consumer
3064,West,Small Business
3065,South,Small Business
3066,Midwest,Consumer
3067,West,Corporate
3068,West,Consumer
3069,South,Corporate
3070,East,Small Business
3071,South,Corporate
3072,Midwest,Small Business
3073,Midwest,Consumer
3074,Midwest,Consumer
3075,Midwest,Small Business
3076,Midwest,Small Business
3077,East,Small Business
3078,West,Consumer
3079,South,Consumer
3080,South,Corporate
3081,Midwest,Small Business
3082,South,Corporate
3083,Midwest,Consumer
3084,East,Corporate
3085,East,Corporate
3086,West,Consumer
3087,East,Consumer
3088,East,Small Business
3089,West,Corporate
3090,South,Consumer
3091,Midwest,Consumer
3092,Midwest,Corporate
3093,South,Consumer
3094,West,Small Business
3095,South,Small Business
3096,East,Corporate
3097,West,Small Business
3098,West,Consumer
3099,West,Consumer
3100,Midwest,Consumer
3101,South,Consumer
3102,West,Corporate
3103,West,Small Business
3104,West,Small Business
3105,South,Consumer
3106,Midwest,Corporate
3107,East,Consumer
3108,Midwest,Consumer
3109,West,Corporate
3110,Midwest,Corporate
3111,Midwest,Consumer
3112,East,Small Business
3113,South,Consumer
3114,South,Small Business
3115,Midwest,Small Business
3116,Midwest,Corporate
3117,South,Corporate
3118,South,Consumer
3119,East,Small Business
3120,West,Small Business
3121,Midwest,Consumer
3122,South,Consumer
3123,Midwest,Consumer
3124,Midwest,Corporate
3125,South,Consumer
3126,East,Consumer
3127,Midwest,Small Business
3128,East,Consumer
3129,South,Small Business
3130,West,Small Business
3131,West,Corporate
3132,Midwest,Consumer
3133,South,Consumer
3134,East,Small Business
3135,Midwest,Corporate
3136,South,Corporate
3137,South,Consumer
3138,East,Small Business
3139,Midwest,Consumer
3140,South,Consumer
3141,South,Consumer
3142,South,Consumer
3143,East,Small Business
3144,Midwest,Corporate
3145,Midwest,Consumer
3146,Midwest,Consumer
3147,Midwest,Consumer
3148,West,Consumer
3149,West,Corporate
3150,Midwest,Corporate
3151,East,Corporate
3152,West,Corporate
3153,South,Consumer
3154,West,Small Business
3155,South,Corporate
3156,Midwest,Corporate
3157,West,Consumer
3158,East,Consumer
3159,West,Consumer
3160,West,Consumer
3161,West,Small Business
3162,Midwest,Small Business
3163,East,Corporate
3164,West,Small Business
3165,East,Corporate
3166,Midwest,Corporate
3167,South,Small Business
3168,West,Corporate
3169,East,Consumer
3170,East,Corporate
3171,Midwest,Consumer
3172,West,Small Business
3173,South,Small Business
3174,East,Corporate
3175,West,Consumer
3176,South,Corporate
3177,East,Small Business
3178,East,Corporate
3179,South,Corporate
3180,South,Consumer
3181,Midwest,Small Business
3182,West,Corporate
3183,West,Consumer
3184,Midwest,Corporate
3185,East,Consumer
3186,South,Consumer
3187,South,Corporate
3188,South,Small Business
3189,East,Small Business
3190,South,Consumer
3191,South,Small Business
3192,Midwest,Consumer
3193,East,Small Business
3194,West,Corporate
3195,Midwest,Small Business
3196,Midwest,Consumer
3197,West,Consumer
3198,Midwest,Small Business
3199,East,Corporate
3200,South,Consumer
3201,East,Consumer
3202,West,Consumer
3203,West,Consumer
3204,Midwest,Consumer
3205,East,Corporate
3206,East,Small Business
3207,West,Corporate
3208,East,Corporate
3209,West,Consumer
3210,East,Corporate
3211,East,Consumer
3212,East,Corporate
3213,West,Consumer
3214,Midwest,Consumer
3215,East,Corporate
3216,West,Corporate
3217,West,Small Business
3218,East,Small Business
3219,East,Small Business
3220,Midwest,Corporate
3221,West,Corporate
3222,West,Consumer
3223,South,Small Business
3224,West,Consumer
3225,Midwest,Consumer
3226,South,Consumer
3227,South,Consumer
3228,South,Small Business
3229,East,Consumer
3230,East,Corporate
3231,West,Corporate
3232,South,Corporate
3233,Midwest,Small Business
3234,East,Consumer
3235,Midwest,Small Business
3236,Midwest,Consumer
3237,East,Small Business
3238,East,Small Business
3239,East,Consumer
3240,East,Small Business
3241,South,Consumer
3242,South,Corporate
3243,South,Corporate
3244,South,Corporate
3245,West,Small Business
3246,South,Corporate
3247,East,Consumer
3248,Midwest,Corporate
3249,South,Corporate
3250,West,Small Business
3251,East,Consumer
3252,Midwest,Small Business
3253,Midwest,Small Business
3254,South,Consumer
3255,Midwest,Small Business
3256,South,Consumer
3257,South,Corporate
3258,East,Consumer
3259,East,Consumer
3260,West,Consumer
3261,East,Small Business
3262,East,Consumer
3263,South,Consumer
3264,East,Consumer
3265,South,Corporate
3266,South,Consumer
3267,East,Small Business
3268,West,Consumer
3269,West,Consumer
3270,Midwest,Corporate
3271,Midwest,Consumer
3272,East,Small Business
3273,West,Consumer
3274,South,Small Business
3275,Midwest,Corporate
3276,South,Consumer
3277,Midwest,Corporate
3278,East,Consumer
3279,West,Small Business
3280,Midwest,Corporate
3281,West,Consumer
3282,South,Small Business
3283,East,Corporate
3284,West,Consumer
3285,East,Corporate
3286,West,Consumer
3287,South,Small Business
3288,South,Small Business
3289,East,Corporate
3290,South,Corporate
3291,Midwest,Consumer
3292,West,Small Business
3293,South,Consumer
3294,Midwest,Small Business
3295,East,Corporate
3296,Midwest,Consumer
3297,East,Consumer
3298,East,Small Business
3299,West,Small Business
3300,West,Small Business
3301,Midwest,Corporate
3302,West,Consumer
3303,West,Small Business
3304,West,Corporate
3305,Midwest,Small Business
3306,South,Consumer
3307,West,Small Business
3308,West,Consumer
3309,Midwest,Corporate
3310,South,Corporate
3311,West,Small Business
3312,East,Consumer
3313,Midwest,Consumer
3314,West,Consumer
3315,West,Small Business
3316,East,Consumer
3317,East,Consumer
3318,Midwest,Consumer
3319,Midwest,Consumer
3320,East,Small Business
3321,Midwest,Small Business
3322,East,Consumer
3323,West,Consumer
3324,East,Corporate
3325,East,Corporate
3326,South,Consumer
3327,East,Consumer
3328,East,Corporate
3329,South,Corporate
3330,Midwest,Consumer
3331,South,Small Business
3332,West,Small Business
3333,South,Consumer
3334,West,Consumer
3335,Midwest,Corporate
3336,South,Corporate
3337,South,Small Business
3338,Midwest,Consumer
3339,West,Corporate
3340,South,Small Business
3341,West,Small Business
3342,South,Small Business
3343,East,Corporate
3344,South,Corporate
3345,Midwest,Consumer
3346,Midwest,Consumer
3347,West,Small Business
3348,South,Small Business
3349,West,Corporate
3350,West,Corporate
3351,East,Consumer
3352,East,Consumer
3353,Midwest,Consumer
3354,West,Corporate
3355,Midwest,Small Business
3356,South,Consumer
3357,West,Consumer
3358,West,Corporate
3359,South,Consumer
3360,South,Small Business
3361,Midwest,Corporate
3362,Midwest,Consumer
3363,South,Consumer
3364,Midwest,Corporate
3365,South,Corporate
3366,West,Consumer
3367,West,Small Business
3368,East,Corporate
3369,West,Small Business
3370,South,Consumer
3371,Midwest,Small Business
3372,East,Consumer
3373,Midwest,Consumer
3374,South,Consumer
3375,West,Consumer
3376,East,Small Business
3377,South,Consumer
3378,East,Consumer
3379,East,Small Business
3380,West,Corporate
3381,South,Small Business
3382,Midwest,Small Business
3383,East,Small Business
3384,East,Consumer
3385,Midwest,Consumer
3386,South,Consumer
3387,East,Corporate
3388,East,Consumer
3389,East,Corporate
3390,South,Consumer
3391,South,Small Business
3392,Midwest,Consumer
3393,South,Corporate
3394,South,Corporate
3395,West,Consumer
3396,Midwest,Small Business
3397,East,Consumer
3398,South,Consumer
3399,East,Consumer
3400,East,Small Business
3401,West,Corporate
3402,South,Small Business
3403,Midwest,Corporate
3404,South,Corporate
3405,East,Corporate
3406,Midwest,Small Business
3407,South,Consumer
3408,East,Consumer
3409,East,Consumer
3410,West,Consumer
3411,West,Consumer
3412,West,Small Business
3413,East,Small Business
3414,South,Small Business
3415,West,Small Business
3416,South,Small Business
3417,West,Small Business
3418,Midwest,Small Business
3419,Midwest,Consumer
3420,West,Corporate
3421,East,Small Business
3422,West,Corporate
3423,West,Small Business
3424,East,Small Business
3425,Midwest,Consumer
3426,South,Corporate
3427,West,Consumer
3428,East,Consumer
3429,West,Corporate
3430,East,Consumer
3431,South,Small Business
3432,South,Small Business
3433,Midwest,Small Business
3434,East,Small Business
3435,East,Small Business
3436,Midwest,Consumer
3437,Midwest,Consumer
3438,East,Small Business
3439,Midwest,Small Business
3440,South,Consumer
3441,West,Corporate
3442,South,Consumer
3443,Midwest,Consumer
3444,East,Consumer
3445,East,Consumer
3446,South,Consumer
3447,East,Corporate
3448,Midwest,Small Business
3449,South,Small Business
3450,East,Corporate
3451,West,Small Business
3452,West,Small Business
3453,Midwest,Small Business
3454,East,Corporate
3455,Midwest,Corporate
3456,South,Small Business
3457,West,Small Business
3458,South,Small Business
3459,East,Consumer
3460,Midwest,Consumer
3461,Midwest,Consumer
3462,Midwest,Corporate
3463,South,Small Business
3464,West,Corporate
3465,South,Corporate
3466,South,Corporate
3467,East,Small Business
3468,East,Consumer
3469,East,Small Business
3470,West,Small Business
3471,West,Corporate
3472,East,Corporate
3473,East,Corporate
3474,West,Consumer
3475,Midwest,Consumer
3476,West,Consumer
3477,West,Small Business
3478,West,Corporate
3479,East,Small Business
3480,Midwest,Consumer
3481,West,Corporate
3482,East,Consumer
3483,South,Corporate
3484,South,Corporate
3485,West,Small Business
3486,South,Small Business
3487,Midwest,Consumer
3488,South,Small Business
3489,South,Small Business
3490,Midwest,Small Business
3491,West,Corporate
3492,West,Small Business
3493,Midwest,Consumer
3494,Midwest,Corporate
3495,Midwest,Corporate
3496,South,Small Business
3497,Midwest,Corporate
3498,East,Consumer
3499,South,Consumer
3500,West,Corporate
3501,West,Small Business
3502,West,Small Business
3503,South,Corporate
3504,East,Consumer
3505,Midwest,Corporate
3506,Midwest,Small Business
3507,West,Small Business
3508,West,Corporate
3509,South,Consumer
3510,East,Corporate
3511,Midwest,Consumer
3512,South,Consumer
3513,Midwest,Corporate
3514,West,Corporate
3515,Midwest,Consumer
3516,East,Consumer
3517,East,Consumer
3518,West,Consumer
3519,East,Small Business
3520,East,Corporate
3521,South,Consumer
3522,Midwest,Corporate
3523,West,Consumer
3524,West,Corporate
3525,West,Corporate
3526,West,Consumer
3527,West,Consumer
3528,East,Corporate
3529,South,Corporate
3530,West,Corporate
3531,South,Small Business
3532,South,Consumer
3533,East,Small Business
3534,West,Small Business
3535,East,Consumer
3536,West,Consumer
3537,East,Small Business
3538,South,Consumer
3539,West,Corporate
3540,Midwest,Corporate
3541,South,Small Business
3542,Midwest,Small Business
3543,South,Consumer
3544,East,Consumer
3545,West,Small Business
3546,South,Small Business
3547,East,Corporate
3548,West,Corporate
3549,West,Consumer
3550,South,Corporate
3551,West,Consumer
3552,South,Consumer
3553,West,Consumer
3554,Midwest,Corporate
3555,East,Small Business
3556,Midwest,Small Business
3557,South,Corporate
3558,Midwest,Small Business
3559,South,Consumer
3560,West,Small Business
3561,West,Corporate
3562,South,Small Business
3563,Midwest,Consumer
3564,West,Consumer
3565,East,Corporate
3566,West,Corporate
3567,East,Corporate
3568,Midwest,Consumer
3569,East,Small Business
3570,East,Small Business
3571,East,Corporate
3572,East,Small Business
3573,West,Small Business
3574,East,Corporate
3575,West,Corporate
3576,East,Consumer
3577,South,Consumer
3578,Midwest,Consumer
3579,East,Consumer
3580,South,Small Business
3581,East,Small Business
3582,East,Consumer
3583,East,Consumer
3584,South,Corporate
3585,Midwest,Small Business
3586,South,Small Business
3587,Midwest,Consumer
3588,East,Small Business
3589,West,Corporate
3590,East,Corporate
3591,Midwest,Small Business
3592,South,Consumer
3593,East,Small Business
3594,South,Corporate
3595,South,Consumer
3596,South,Small Business
3597,East,Consumer
3598,South,Consumer
3599,South,Corporate
3600,East,Consumer
3601,South,Small Business
3602,East,Consumer
3603,Midwest,Consumer
3604,Midwest,Small Business
3605,Midwest,Corporate
3606,South,Corporate
3607,West,Small Business
3608,West,Small Business
3609,South,Corporate
3610,West,Consumer
3611,East,Small Business
3612,West,Consumer
3613,South,Small Business
3614,South,Corporate
3615,East,Consumer
3616,Midwest,Consumer
3617,South,Small Business
3618,East,Consumer
3619,West,Small Business
3620,West,Corporate
3621,East,Consumer
3622,East,Small Business
3623,South,Consumer
3624,West,Small Business
3625,East,Small Business
3626,West,Small Business
3627,East,Corporate
3628,West,Consumer
3629,Midwest,Corporate
3630,South,Small Business
3631,West,Small Business
3632,Midwest,Corporate
3633,West,Corporate
3634,West,Consumer
3635,Midwest,Small Business
3636,West,Corporate
3637,West,Small Business
3638,South,Small Business
3639,Midwest,Consumer
3640,Midwest,Consumer
3641,East,Consumer
3642,West,Corporate
3643,South,Small Business
3644,West,Corporate
3645,West,Corporate
3646,East,Consumer
3647,West,Small Business
3648,South,Small Business
3649,South,Consumer
3650,East,Small Business
3651,West,Consumer
3652,South,Corporate
3653,West,Corporate
3654,West,Consumer
3655,West,Corporate
3656,East,Corporate
3657,West,Consumer
3658,South,Corporate
3659,West,Small Business
3660,South,Corporate
3661,West,Consumer
3662,South,Small Business
3663,South,Small Business
3664,West,Corporate
3665,West,Small Business
3666,South,Consumer
3667,Midwest,Small Business
3668,East,Corporate
3669,Midwest,Corporate
3670,Midwest,Small Business
3671,West,Consumer
3672,East,Consumer
3673,Midwest,Corporate
3674,West,Corporate
3675,Midwest,Consumer
3676,Midwest,Small Business
3677,West,Small Business
3678,West,Small Business
3679,West,Small Business
3680,East,Consumer
3681,Midwest,Corporate
3682,West,Corporate
3683,South,Small Business
3684,Midwest,Consumer
3685,South,Consumer
3686,East,Small Business
3687,West,Small Business
3688,South,Small Business
3689,East,Corporate
3690,West,Small Business
3691,South,Corporate
3692,South,Consumer
3693,East,Consumer
3694,West,Corporate
3695,West,Corporate
3696,South,Corporate
3697,South,Corporate
3698,South,Small Business
3699,West,Consumer
3700,East,Small Business
3701,East,Corporate
3702,West,Small Business
3703,Midwest,Small Business
3704,East,Consumer
3705,South,Small Business
3706,Midwest,Consumer
3707,Midwest,Corporate
3708,East,Small Business
3709,Midwest,Corporate
3710,Midwest,Consumer
3711,East,Corporate
3712,East,Corporate
3713,Midwest,Consumer
3714,South,Corporate
3715,West,Corporate
3716,Midwest,Corporate
3717,Midwest,Small Business
3718,South,Corporate
3719,Midwest,Consumer
3720,Midwest,Small Business
3721,West,Small Business
3722,West,Consumer
3723,West,Corporate
3724,East,Small Business
3725,East,Small Business
3726,West,Small Business
3727,West,Corporate
3728,East,Small Business
3729,South,Consumer
3730,Midwest,Corporate
3731,Midwest,Consumer
3732,West,Consumer
3733,South,Small Business
3734,East,Small Business
3735,West,Small Business
3736,South,Consumer
3737,South,Corporate
3738,South,Small Business
3739,East,Small Business
3740,East,Consumer
3741,Midwest,Corporate
3742,Midwest,Consumer
3743,South,Small Business
3744,South,Consumer
3745,East,Small Business
3746,Midwest,Corporate
3747,South,Consumer
3748,Midwest,Small Business
3749,Midwest,Small Business
3750,South,Small Business
3751,East,Small Business
3752,South,Consumer
3753,South,Small Business
3754,Midwest,Consumer
3755,South,Small Business
3756,East,Consumer
3757,South,Consumer
3758,East,Small Business
3759,East,Small Business
3760,Midwest,Small Business
3761,West,Small Business
3762,West,Corporate
3763,Midwest,Small Business
3764,South,Small Business
3765,Midwest,Small Business
3766,East,Consumer
3767,West,Small Business
3768,Midwest,Consumer
3769,South,Consumer
3770,Midwest,Consumer
3771,West,Consumer
3772,Midwest,Corporate
3773,Midwest,Small Business
3774,West,Consumer
3775,East,Small Business
3776,East,Consumer
3777,West,Corporate
3778,Midwest,Consumer
3779,West,Small Business
3780,East,Small Business
3781,South,Corporate
3782,Midwest,Small Business
3783,East,Small Business
3784,Midwest,Consumer
3785,West,Small Business
3786,South,Consumer
3787,West,Corporate
3788,South,Small Business
3789,Midwest,Consumer
3790,Midwest,Small Business
3791,West,Consumer
3792,South,Corporate
3793,South,Consumer
3794,Midwest,Small Business
3795,West,Consumer
3796,South,Small Business
3797,Midwest,Corporate
3798,East,Consumer
3799,West,Small Business
3800,East,Small Business
3801,West,Small Business
3802,Midwest,Consumer
3803,South,Consumer
3804,South,Consumer
3805,South,Corporate
3806,West,Small Business
3807,Midwest,Small Business
3808,East,Corporate
3809,Midwest,Corporate
3810,East,Consumer
3811,West,Consumer
3812,West,Consumer
3813,East,Consumer
3814,East,Consumer
3815,East,Consumer
3816,Midwest,Corporate
3817,East,Corporate
3818,West,Corporate
3819,West,Small Business
3820,South,Small Business
3821,East,Consumer
3822,Midwest,Corporate
3823,Midwest,Small Business
3824,Midwest,Small Business
3825,South,Corporate
3826,West,Small Business
3827,Midwest,Small Business
3828,West,Corporate
3829,South,Small Business
3830,East,Corporate
3831,East,Small Business
3832,East,Corporate
3833,Midwest,Small Business
3834,East,Small Business
3835,Midwest,Corporate
3836,South,Small Business
3837,South,Corporate
3838,Midwest,Corporate
3839,West,Small Business
3840,East,Consumer
3841,East,Small Business
3842,East,Consumer
3843,Midwest,Consumer
3844,South,Small Business
3845,East,Consumer
3846,South,Corporate
3847,East,Corporate
3848,East,Consumer
3849,Midwest,Corporate
3850,West,Small Business
3851,Midwest,Corporate
3852,East,Consumer
3853,East,Small Business
3854,West,Corporate
3855,South,Small Business
3856,South,Consumer
3857,East,Corporate
3858,South,Small Business
3859,East,Small Business
3860,West,Corporate
3861,West,Small Business
3862,East,Small Business
3863,West,Consumer
3864,Midwest,Consumer
3865,Midwest,Consumer
3866,West,Consumer
3867,East,Consumer
3868,East,Consumer
3869,West,Corporate
3870,South,Consumer
3871,Midwest,Small Business
3872,South,Corporate
3873,East,Small Business
3874,East,Consumer
3875,South,Consumer
3876,West,Small Business
3877,South,Small Business
3878,South,Small Business
3879,Midwest,Corporate
3880,Midwest,Consumer
3881,South,Small Business
3882,South,Consumer
3883,East,Small Business
3884,Midwest,Consumer
3885,Midwest,Corporate
3886,East,Consumer
3887,West,Small Business
3888,Midwest,Consumer
3889,Midwest,Corporate
3890,West,Corporate
3891,Midwest,Consumer
3892,Midwest,Small Business
3893,West,Corporate
3894,West,Corporate
3895,South,Consumer
3896,East,Corporate
3897,East,Corporate
3898,West,Small Business
3899,West,Small Business
3900,Midwest,Small Business
3901,South,Consumer
3902,South,Corporate
3903,West,Consumer
3904,Midwest,Corporate
3905,Midwest,Corporate
3906,East,Corporate
3907,East,Small Business
3908,Midwest,Consumer
3909,East,Consumer
3910,West,Corporate
3911,Midwest,Consumer
3912,East,Small Business
3913,South,Consumer
3914,Midwest,Corporate
3915,Midwest,Small Business
3916,South,Small Business
3917,West,Corporate
3918,South,Consumer
3919,Midwest,Corporate
3920,West,Consumer
3921,East,Consumer
3922,East,Small Business
3923,East,Corporate
3924,Midwest,Small Business
3925,South,Corporate
3926,West,Corporate
3927,East,Small Business
3928,West,Corporate
3929,Midwest,Corporate
3930,East,Consumer
3931,Midwest,Corporate
3932,South,Corporate
3933,Midwest,Small Business
3934,Midwest,Small Business
3935,South,Corporate
3936,West,Consumer
3937,South,Consumer
3938,South,Small Business
3939,Midwest,Corporate
3940,West,Corporate
3941,East,Consumer
3942,South,Consumer
3943,West,Consumer
3944,South,Small Business
3945,South,Corporate
3946,South,Small Business
3947,South,Corporate
3948,Midwest,Small Business
3949,West,Corporate
3950,West,Consumer
3951,West,Consumer
3952,South,Consumer
3953,Midwest,Small Business
3954,South,Consumer
3955,South,Corporate
3956,West,Small Business
3957,South,Corporate
3958,East,Small Business
3959,South,Corporate
3960,East,Corporate
3961,South,Small Business
3962,Midwest,Small Business
3963,Midwest,Consumer
3964,West,Consumer
3965,South,Corporate
3966,East,Corporate
3967,East,Corporate
3968,South,Small Business
3969,East,Small Business
3970,Midwest,Consumer
3971,East,Corporate
3972,West,Consumer
3973,Midwest,Small Business
3974,Midwest,Small Business
3975,Midwest,Small Business
3976,South,Consumer
3977,South,Small Business
3978,Midwest,Corporate
3979,South,Consumer
3980,East,Small Business
3981,South,Consumer
3982,South,Consumer
3983,Midwest,Small Business
3984,West,Small Business
3985,West,Consumer
3986,West,Consumer
3987,East,Small Business
3988,South,Corporate
3989,West,Consumer
3990,Midwest,Consumer
