order_id,customer_id,product_id,warehouse_id,order_date,quantity,order_priority,unit_price,supplier_id,sales_amount
123703,5948,412,9,2024-10-12,7,Low,461.21,24,3228.47
123704,4963,378,4,2024-08-02,5,Medium,324.16,4,1620.8
123705,4655,475,3,2024-12-04,8,Low,360.83,33,2886.64
123706,194,123,10,2024-10-18,4,Medium,420.78,72,1683.12
123707,7392,403,2,2024-08-16,7,Medium,217.82,1,1524.74
123708,2447,491,7,2024-07-25,3,Medium,416.81,44,1250.43
123709,7917,287,6,2024-02-11,2,Critical,387.05,67,774.1
123710,6424,182,10,2024-08-12,9,Medium,171.09,57,1539.81
123711,7124,99,10,2024-10-06,8,Low,352.1,25,2816.8
123712,5130,190,7,2024-03-31,4,Medium,324.03,49,1296.12
123713,1400,398,1,2024-10-15,3,Medium,462.02,6,1386.06
123714,2520,306,1,2024-07-16,8,Low,406.84,27,3254.72
123715,6296,251,10,2024-02-03,7,Critical,297.55,68,2082.85
123716,3928,315,4,2024-09-21,6,High,417.0,42,2502.0
123717,3688,198,5,2024-12-13,1,Low,30.03,37,30.03
123718,7292,442,11,2024-07-23,4,Medium,480.92,17,1923.68
123719,7865,247,2,2024-02-04,4,Low,396.69,3,1586.76
123720,6128,265,11,2024-12-28,5,Medium,130.52,25,652.6
123721,4898,57,10,2024-02-03,8,High,37.59,45,300.72
123722,553,425,6,2024-12-02,8,Medium,179.71,27,1437.68
123723,5544,283,12,2024-07-01,3,Medium,465.39,40,1396.17
123724,5643,58,2,2024-03-29,4,Low,68.22,17,272.88
123725,730,337,7,2024-04-23,9,Medium,225.18,71,2026.62
123726,2561,484,10,2024-10-27,7,Medium,97.49,77,682.43
123727,3998,324,2,2024-07-01,3,High,422.5,77,1267.5
123728,5109,186,1,2024-04-24,4,Critical,73.15,30,292.6
123729,4267,280,12,2024-06-16,8,High,136.37,28,1090.96
123730,4946,499,9,2024-01-04,4,Low,111.86,73,447.44
123731,794,336,4,2024-07-14,1,Low,410.13,30,410.13
123732,5685,62,1,2024-11-30,9,Critical,295.85,64,2662.65
123733,125,81,8,2024-12-09,4,Low,232.73,22,930.92
123734,175,451,9,2024-06-20,9,Low,112.85,64,1015.65
123735,2552,246,6,2024-08-30,8,Medium,342.76,17,2742.08
123736,3849,487,10,2024-08-01,3,Low,58.73,66,176.19
123737,5897,249,12,2024-05-12,1,Low,52.59,13,52.59
123738,3457,357,12,2024-01-12,8,Medium,448.01,14,3584.08
123739,2759,373,10,2024-06-06,6,Low,400.67,75,2404.02
123740,3840,3,12,2024-05-08,1,Medium,166.82,29,166.82
123741,3756,236,4,2024-12-06,9,Medium,128.81,5,1159.29
123742,3643,51,2,2024-08-15,8,Medium,217.87,6,1742.96
123743,4202,105,8,2024-03-30,8,Medium,456.35,12,3650.8
123744,1971,99,3,2024-03-01,3,Medium,352.1,25,1056.3
123745,1661,323,6,2024-06-03,4,Medium,291.49,78,1165.96
123746,2576,80,6,2024-11-20,4,High,350.92,24,1403.68
123747,38,441,1,2024-05-10,5,High,97.24,71,486.2
123748,4491,404,12,2024-09-08,8,Low,370.86,58,2966.88
123749,7923,301,7,2024-05-22,2,Medium,174.94,13,349.88
123750,5017,390,7,2024-05-05,1,High,297.25,75,297.25
123751,2525,417,5,2024-05-09,1,Low,36.83,27,36.83
123752,5587,171,2,2024-05-12,8,Medium,204.31,34,1634.48
123753,4818,434,4,2024-02-18,6,Medium,215.27,60,1291.62
123754,3577,155,7,2024-02-22,8,High,75.67,3,605.36
123755,6127,30,6,2024-06-16,9,Low,383.14,73,3448.26
123756,6459,99,9,2024-02-13,5,Medium,352.1,25,1760.5
123757,1309,146,8,2024-04-05,7,Low,339.07,39,2373.49
123758,3536,414,5,2024-07-28,1,Low,264.23,18,264.23
123759,6126,235,7,2024-10-12,8,Medium,270.98,5,2167.84
123760,5800,474,3,2024-09-16,8,Medium,86.51,20,692.08
123761,7432,399,4,2024-08-05,2,Low,356.55,19,713.1
123762,5730,352,7,2024-07-07,2,Low,174.1,17,348.2
123763,7814,99,1,2024-02-06,6,Medium,352.1,25,2112.6
123764,5549,460,9,2024-11-23,1,Medium,232.11,45,232.11
123765,4461,190,7,2024-01-08,5,Low,324.03,49,1620.15
123766,2229,277,9,2024-04-15,8,Medium,485.04,60,3880.32
123767,4830,396,7,2024-06-08,8,Medium,286.92,80,2295.36
123768,2924,433,11,2024-12-27,9,Low,254.2,24,2287.8
123769,3042,257,5,2024-09-19,8,Low,326.5,9,2612.0
123770,2709,203,1,2024-05-24,8,Medium,69.11,79,552.88
123771,4340,439,11,2024-04-27,4,Low,16.42,25,65.68
123772,4409,25,12,2024-10-21,1,Medium,226.35,14,226.35
123773,4172,175,12,2024-04-10,4,Low,82.07,18,328.28
123774,3953,201,7,2024-07-12,6,Low,96.74,65,580.44
123775,2310,295,10,2024-12-17,2,Low,151.43,80,302.86
123776,231,491,11,2024-04-25,5,High,416.81,44,2084.05
123777,2751,283,9,2024-08-16,6,Low,465.39,40,2792.34
123778,7548,93,3,2024-10-27,2,Medium,237.21,40,474.42
123779,2694,50,11,2024-04-24,3,Medium,283.62,31,850.86
123780,7477,219,5,2024-10-11,1,High,100.42,62,100.42
123781,7932,439,10,2024-10-11,9,Low,16.42,25,147.78
123782,5508,156,3,2024-11-09,5,Medium,24.1,37,120.5
123783,2805,57,1,2024-03-28,5,Medium,37.59,45,187.95
123784,7945,231,8,2024-12-06,5,Low,260.72,57,1303.6
123785,5445,338,7,2024-05-29,7,Low,194.7,74,1362.9
123786,842,207,10,2024-02-22,3,High,256.67,68,770.01
123787,7023,272,8,2024-01-23,8,Low,267.01,5,2136.08
123788,5576,495,12,2024-12-03,1,Low,153.64,67,153.64
123789,3584,215,3,2024-08-18,5,Medium,39.93,56,199.65
123790,7511,478,5,2024-03-04,7,Medium,118.77,32,831.39
123791,4612,484,7,2024-02-22,3,Medium,97.49,77,292.47
123792,2490,184,9,2024-12-29,2,Medium,127.67,56,255.34
123793,5669,291,6,2024-06-21,5,Low,258.73,77,1293.65
123794,6727,412,3,2024-08-01,6,Medium,461.21,24,2767.26
123795,6406,302,7,2024-10-28,2,Low,75.86,45,151.72
123796,6893,67,7,2024-12-28,4,Medium,119.56,53,478.24
123797,4915,247,12,2024-01-10,9,Low,396.69,3,3570.21
123798,7146,16,3,2024-06-06,6,Medium,171.05,37,1026.3
123799,3535,335,5,2024-11-21,8,Low,202.3,70,1618.4
123800,7011,211,6,2024-10-17,7,Medium,317.67,61,2223.69
123801,7858,74,1,2024-04-02,3,High,496.55,11,1489.65
123802,608,373,1,2024-05-02,4,Medium,400.67,75,1602.68
123803,7054,305,4,2024-03-15,5,Medium,167.95,63,839.75
123804,7395,452,10,2024-07-14,4,Medium,450.05,77,1800.2
123805,4619,406,7,2024-09-21,6,Low,463.53,15,2781.18
123806,5898,18,7,2024-11-24,2,Medium,378.66,9,757.32
123807,5309,22,8,2024-08-05,9,Low,252.27,74,2270.43
123808,7377,106,11,2024-04-01,9,Medium,413.04,19,3717.36
123809,5133,119,6,2024-12-25,1,Medium,301.12,8,301.12
123810,3961,16,7,2024-10-17,4,Low,171.05,37,684.2
123811,4258,184,12,2024-04-16,3,Medium,127.67,56,383.01
123812,7740,3,12,2024-07-29,5,Medium,166.82,29,834.1
123813,5613,492,6,2024-03-26,6,Low,204.62,49,1227.72
123814,7603,123,5,2024-04-11,7,Medium,420.78,72,2945.46
123815,6149,243,10,2024-10-24,2,Low,68.68,35,137.36
123816,2032,437,6,2024-08-18,6,Medium,294.49,46,1766.94
123817,202,291,10,2024-12-04,3,Low,258.73,77,776.19
123818,6560,105,12,2024-06-03,7,Low,456.35,12,3194.45
123819,5132,103,4,2024-12-29,2,Low,345.52,44,691.04
123820,5044,208,12,2024-11-22,2,Low,348.29,12,696.58
123821,5517,469,7,2024-02-01,6,Medium,192.92,46,1157.52
123822,1365,149,8,2024-09-11,3,Medium,264.88,17,794.64
123823,752,193,12,2024-08-12,3,High,449.43,14,1348.29
123824,5046,313,8,2024-07-13,1,Low,180.95,31,180.95
123825,6517,222,4,2024-01-27,3,Low,247.42,71,742.26
123826,7546,47,3,2024-10-14,8,Low,194.37,76,1554.96
123827,5345,418,7,2024-07-23,1,Critical,174.25,72,174.25
123828,1206,304,7,2024-07-11,2,Critical,495.08,42,990.16
123829,1321,167,11,2024-01-22,5,Medium,453.04,42,2265.2
123830,3888,494,3,2024-06-26,6,Low,110.44,61,662.64
123831,1331,87,1,2024-04-26,9,Low,475.7,62,4281.3
123832,431,226,3,2024-06-02,5,High,376.26,72,1881.3
123833,6834,120,3,2024-01-13,1,Medium,196.64,21,196.64
123834,2166,414,6,2024-09-20,7,Medium,264.23,18,1849.61
123835,7520,248,2,2024-04-24,8,Critical,254.24,32,2033.92
123836,4684,434,4,2024-04-23,8,Low,215.27,60,1722.16
123837,3118,353,5,2024-08-10,9,High,78.24,10,704.16
123838,2275,144,6,2024-07-25,6,High,185.5,72,1113.0
123839,7524,233,10,2024-12-22,4,Low,62.51,3,250.04
123840,3366,350,9,2024-02-26,3,Low,470.52,12,1411.56
123841,1264,3,10,2024-03-13,8,Low,166.82,29,1334.56
123842,2396,237,5,2024-04-21,9,Low,141.93,54,1277.37
123843,4237,317,2,2024-06-28,9,Medium,70.91,32,638.19
123844,4300,258,7,2024-11-27,8,Low,289.68,67,2317.44
123845,3734,26,10,2024-04-28,1,Medium,444.98,9,444.98
123846,5100,18,11,2024-06-22,3,High,378.66,9,1135.98
123847,1666,322,1,2024-08-15,6,Low,373.15,2,2238.9
123848,861,296,8,2024-02-07,1,Medium,294.81,40,294.81
123849,845,131,7,2024-11-26,8,Medium,498.35,32,3986.8
123850,3043,17,11,2024-07-09,6,Medium,339.53,38,2037.18
123851,3341,408,8,2024-02-06,4,High,65.49,61,261.96
123852,6457,258,1,2024-11-21,4,Low,289.68,67,1158.72
123853,3490,70,6,2024-08-22,7,Low,485.24,29,3396.68
123854,1939,424,5,2024-06-23,3,Low,460.73,79,1382.19
123855,137,410,2,2024-04-01,7,Low,421.06,64,2947.42
123856,5748,185,8,2024-10-11,6,Low,47.17,10,283.02
123857,6495,49,10,2024-09-27,9,Low,390.8,57,3517.2
123858,3233,313,2,2024-05-14,4,Low,180.95,31,723.8
123859,5787,312,2,2024-08-14,9,High,211.8,58,1906.2
123860,2221,454,9,2024-01-22,8,Medium,103.44,21,827.52
123861,1154,76,6,2024-10-14,3,Medium,281.39,59,844.17
123862,4175,277,3,2024-06-18,1,High,485.04,60,485.04
123863,979,16,9,2024-12-04,9,Low,171.05,37,1539.45
123864,569,6,2,2024-11-14,4,High,15.31,1,61.24
123865,2911,34,8,2024-01-01,6,Low,353.47,58,2120.82
123866,6201,59,4,2024-05-11,1,High,67.59,26,67.59
123867,7568,67,10,2024-05-02,3,Medium,119.56,53,358.68
123868,2411,255,2,2024-08-20,2,Critical,149.05,67,298.1
123869,3407,297,5,2024-05-14,5,Medium,85.64,59,428.2
123870,134,403,3,2024-07-10,6,Low,217.82,1,1306.92
123871,2062,157,9,2024-01-12,5,Medium,380.02,43,1900.1
123872,4379,32,8,2024-05-11,3,Medium,59.55,4,178.65
123873,2854,10,6,2024-01-11,2,Low,475.53,11,951.06
123874,3731,192,6,2024-09-09,9,Medium,179.38,45,1614.42
123875,3493,375,9,2024-03-22,1,Medium,122.33,26,122.33
123876,127,219,2,2024-08-24,7,High,100.42,62,702.94
123877,6123,349,12,2024-07-28,4,Low,67.28,17,269.12
123878,1796,77,7,2024-07-22,7,Medium,484.96,39,3394.72
123879,1850,20,12,2024-09-29,2,Medium,396.91,44,793.82
123880,4314,156,11,2024-11-01,6,Medium,24.1,37,144.6
123881,3977,27,3,2024-05-03,8,High,181.95,40,1455.6
123882,4841,461,3,2024-10-05,6,Medium,266.95,33,1601.7
123883,2728,153,4,2024-02-04,1,Low,439.56,60,439.56
123884,3727,380,5,2024-08-22,4,Low,275.93,39,1103.72
123885,3561,285,5,2024-11-01,9,High,290.09,62,2610.81
123886,7141,116,10,2024-11-02,7,Low,407.17,12,2850.19
123887,260,250,1,2024-02-09,2,Low,273.18,73,546.36
123888,1242,399,10,2024-01-13,9,Medium,356.55,19,3208.95
123889,1844,429,6,2024-11-11,4,Low,120.06,3,480.24
123890,5778,45,11,2024-01-26,6,Medium,493.14,37,2958.84
123891,1513,286,11,2024-04-24,9,Medium,147.19,58,1324.71
123892,5563,294,2,2024-03-19,6,Medium,309.2,19,1855.2
123893,4195,444,2,2024-07-16,7,High,213.17,38,1492.19
123894,4278,288,9,2024-10-06,1,High,101.65,56,101.65
123895,2217,306,1,2024-05-29,3,High,406.84,27,1220.52
123896,2281,71,2,2024-10-14,4,Low,31.15,21,124.6
123897,956,163,10,2024-02-24,7,Medium,181.79,25,1272.53
123898,5213,481,9,2024-05-29,7,Medium,19.66,77,137.62
123899,7797,76,4,2024-07-03,8,Low,281.39,59,2251.12
123900,4568,343,4,2024-09-29,7,Medium,123.78,37,866.46
123901,5636,5,11,2024-04-25,8,Critical,200.71,2,1605.68
123902,1109,107,10,2024-01-01,4,Medium,475.4,44,1901.6
123903,4775,492,9,2024-05-28,3,Medium,204.62,49,613.86
123904,1543,119,5,2024-09-26,3,Low,301.12,8,903.36
123905,381,287,4,2024-08-17,1,High,387.05,67,387.05
123906,7575,464,9,2024-04-29,5,Low,284.22,11,1421.1
123907,1256,97,4,2024-12-04,3,Medium,487.45,43,1462.35
123908,2299,181,4,2024-03-07,3,Low,251.38,62,754.14
123909,7253,498,7,2024-04-01,4,High,51.9,6,207.6
123910,6463,1,10,2024-03-23,4,High,257.57,19,1030.28
123911,2241,86,10,2024-05-27,1,Medium,147.67,20,147.67
123912,1659,476,1,2024-11-02,8,Low,332.87,74,2662.96
123913,2985,453,3,2024-07-10,1,Medium,110.52,72,110.52
123914,2649,452,10,2024-01-09,3,Low,450.05,77,1350.15
123915,6751,65,11,2024-10-13,1,Medium,150.0,65,150.0
123916,3959,399,4,2024-12-29,4,High,356.55,19,1426.2
123917,3372,485,12,2024-02-15,2,High,329.85,26,659.7
123918,3430,103,8,2024-06-22,5,Low,345.52,44,1727.6
123919,1581,497,9,2024-10-14,8,Medium,16.37,9,130.96
123920,4861,436,1,2024-01-25,2,High,187.57,20,375.14
123921,7621,422,12,2024-01-22,6,Medium,205.1,53,1230.6
123922,2933,493,3,2024-08-01,9,Low,337.36,75,3036.24
123923,5087,24,3,2024-08-15,9,Medium,279.27,59,2513.43
123924,1587,151,12,2024-12-23,1,Medium,280.43,31,280.43
123925,6650,303,8,2024-05-04,8,High,41.05,53,328.4
123926,2113,391,5,2024-06-17,4,Low,257.89,27,1031.56
123927,3638,253,5,2024-09-18,3,Critical,221.51,11,664.53
123928,6366,415,11,2024-09-02,5,High,299.72,15,1498.6
123929,4562,7,8,2024-07-06,6,Low,453.64,47,2721.84
123930,6216,461,6,2024-01-13,4,Critical,266.95,33,1067.8
123931,4984,4,6,2024-09-04,4,High,448.81,60,1795.24
123932,2522,251,7,2024-01-09,3,Medium,297.55,68,892.65
123933,3752,182,10,2024-12-06,8,Medium,171.09,57,1368.72
123934,7866,466,1,2024-03-01,8,High,99.14,41,793.12
123935,2703,104,9,2024-03-21,8,Medium,89.68,51,717.44
123936,19,467,5,2024-11-03,1,Medium,432.27,17,432.27
123937,2570,464,8,2024-01-06,6,Medium,284.22,11,1705.32
123938,784,52,12,2024-05-27,5,High,454.11,40,2270.55
123939,1707,82,10,2024-11-08,1,Low,317.5,69,317.5
123940,415,336,6,2024-09-01,7,Low,410.13,30,2870.91
123941,364,48,12,2024-09-06,8,Low,50.92,27,407.36
123942,2576,351,6,2024-12-08,9,High,317.58,22,2858.22
123943,1104,217,4,2024-11-08,6,Medium,405.04,46,2430.24
123944,4892,322,3,2024-05-15,5,Low,373.15,2,1865.75
123945,5310,366,2,2024-08-04,8,Low,439.62,29,3516.96
123946,1172,381,10,2024-08-31,1,Medium,133.38,15,133.38
123947,1699,182,11,2024-09-18,6,Medium,171.09,57,1026.54
123948,443,243,12,2024-08-06,5,High,68.68,35,343.4
123949,6409,220,4,2024-10-13,7,Medium,112.58,77,788.06
123950,3944,208,1,2024-03-11,1,Medium,348.29,12,348.29
123951,4746,127,6,2024-04-09,2,Low,37.62,59,75.24
123952,4605,182,11,2024-08-23,1,Medium,171.09,57,171.09
123953,7469,356,7,2024-04-03,6,Low,271.4,50,1628.4
123954,4562,429,5,2024-07-20,5,High,120.06,3,600.3
123955,2413,296,10,2024-02-04,2,Medium,294.81,40,589.62
123956,5519,35,10,2024-10-12,1,Medium,45.65,29,45.65
123957,6637,280,10,2024-06-26,9,Low,136.37,28,1227.33
123958,2590,163,1,2024-03-13,8,Low,181.79,25,1454.32
123959,1840,350,3,2024-04-07,1,Low,470.52,12,470.52
123960,1504,421,6,2024-09-15,7,Medium,173.41,17,1213.87
123961,7336,203,7,2024-01-05,9,Low,69.11,79,621.99
123962,5723,365,9,2024-03-29,3,Medium,383.6,7,1150.8
123963,5211,162,12,2024-10-19,9,High,17.13,4,154.17
123964,723,230,12,2024-01-12,1,Low,448.65,74,448.65
123965,842,359,2,2024-09-14,9,Low,84.32,47,758.88
123966,2348,408,3,2024-05-02,2,Medium,65.49,61,130.98
123967,2222,349,4,2024-11-29,5,Medium,67.28,17,336.4
123968,646,4,5,2024-09-05,6,Low,448.81,60,2692.86
123969,7541,361,7,2024-07-03,5,High,131.76,76,658.8
123970,24,434,6,2024-10-10,6,Low,215.27,60,1291.62
123971,3273,478,12,2024-12-05,5,High,118.77,32,593.85
123972,4827,78,5,2024-10-25,7,Medium,266.32,54,1864.24
123973,7,152,6,2024-11-23,1,Low,284.86,24,284.86
123974,7174,358,1,2024-05-14,8,Medium,396.41,64,3171.28
123975,3702,116,8,2024-08-25,2,High,407.17,12,814.34
123976,3233,354,7,2024-12-02,5,High,399.07,65,1995.35
123977,5717,36,3,2024-09-17,7,Medium,412.71,37,2888.97
123978,2926,335,2,2024-11-16,2,Low,202.3,70,404.6
123979,1272,291,9,2024-02-10,3,High,258.73,77,776.19
123980,4262,285,5,2024-07-05,1,High,290.09,62,290.09
123981,4524,36,9,2024-12-07,6,Low,412.71,37,2476.26
123982,2193,324,9,2024-07-26,3,Low,422.5,77,1267.5
123983,5631,463,3,2024-04-04,8,Medium,206.37,8,1650.96
123984,7711,395,3,2024-03-01,9,Medium,466.74,47,4200.66
123985,5029,55,9,2024-03-07,7,Medium,15.56,71,108.92
123986,2557,49,3,2024-11-05,7,Medium,390.8,57,2735.6
123987,2955,463,7,2024-02-23,5,Medium,206.37,8,1031.85
123988,7388,313,3,2024-11-10,8,High,180.95,31,1447.6
123989,6789,469,1,2024-10-31,9,Medium,192.92,46,1736.28
123990,1600,355,11,2024-12-15,4,Low,313.84,22,1255.36
123991,6220,343,12,2024-08-14,6,Medium,123.78,37,742.68
123992,1667,55,3,2024-06-04,2,Medium,15.56,71,31.12
123993,4920,312,5,2024-02-27,2,Low,211.8,58,423.6
123994,5439,330,10,2024-09-27,7,Medium,409.14,27,2863.98
123995,1062,260,8,2024-09-07,7,High,493.39,76,3453.73
123996,4662,365,7,2024-10-01,1,Medium,383.6,7,383.6
123997,5762,409,10,2024-10-14,6,Medium,492.57,35,2955.42
123998,3802,130,1,2024-04-12,9,Medium,499.86,47,4498.74
123999,5634,486,2,2024-08-12,3,Low,126.71,22,380.13
124000,7414,403,9,2024-11-07,5,Low,217.82,1,1089.1
124001,1164,88,10,2024-03-20,1,Medium,446.23,73,446.23
124002,3880,392,11,2024-06-22,5,Medium,309.61,67,1548.05
124003,1282,320,12,2024-10-11,7,Medium,98.8,39,691.6
124004,2665,390,8,2024-03-31,2,Medium,297.25,75,594.5
124005,6525,340,2,2024-11-15,3,Medium,157.68,28,473.04
124006,2896,270,3,2024-09-14,6,Medium,449.42,38,2696.52
124007,7646,360,8,2024-04-06,7,High,162.74,29,1139.18
124008,1209,454,4,2024-11-13,7,High,103.44,21,724.08
124009,303,460,2,2024-02-21,4,Low,232.11,45,928.44
124010,5614,361,4,2024-07-09,2,Medium,131.76,76,263.52
124011,756,126,6,2024-07-30,5,Low,143.97,15,719.85
124012,4260,327,8,2024-05-18,6,Critical,108.8,66,652.8
124013,5764,185,3,2024-03-07,8,Medium,47.17,10,377.36
124014,1227,365,5,2024-09-05,7,Medium,383.6,7,2685.2
124015,7576,30,3,2024-06-25,2,Medium,383.14,73,766.28
124016,1234,208,8,2024-11-21,7,Medium,348.29,12,2438.03
124017,5979,8,8,2024-06-12,7,Low,54.73,69,383.11
124018,6245,142,6,2024-06-01,5,Critical,339.13,9,1695.65
124019,3518,304,10,2024-08-25,5,Low,495.08,42,2475.4
124020,898,212,11,2024-07-31,2,Medium,50.06,43,100.12
124021,4879,284,1,2024-12-21,6,Critical,282.81,45,1696.86
124022,6091,390,11,2024-04-01,1,High,297.25,75,297.25
124023,5681,414,3,2024-12-03,7,Low,264.23,18,1849.61
124024,6512,132,7,2024-09-22,5,Medium,282.16,10,1410.8
124025,3311,356,11,2024-05-11,8,Medium,271.4,50,2171.2
124026,4823,323,8,2024-10-08,4,Low,291.49,78,1165.96
124027,3363,394,12,2024-11-04,5,High,437.34,21,2186.7
124028,2420,102,3,2024-01-23,4,Medium,408.76,3,1635.04
124029,2910,283,6,2024-07-14,9,Low,465.39,40,4188.51
124030,1455,466,2,2024-09-14,3,High,99.14,41,297.42
124031,2328,429,1,2024-08-31,1,Low,120.06,3,120.06
124032,7635,75,9,2024-01-09,5,Low,46.16,36,230.8
124033,2364,100,11,2024-07-19,5,High,272.69,39,1363.45
124034,2013,232,9,2024-12-05,9,Low,270.74,41,2436.66
124035,1101,291,5,2024-03-17,1,High,258.73,77,258.73
124036,816,236,1,2024-02-11,9,Medium,128.81,5,1159.29
124037,4247,269,2,2024-06-01,5,Medium,94.95,79,474.75
124038,7564,376,11,2024-05-17,2,Critical,363.9,46,727.8
124039,5105,55,1,2024-05-12,1,Medium,15.56,71,15.56
124040,5616,254,6,2024-03-17,6,Medium,72.51,56,435.06
124041,1321,215,2,2024-03-31,1,Medium,39.93,56,39.93
124042,4765,299,1,2024-05-20,3,Medium,270.97,48,812.91
124043,7878,329,10,2024-02-02,9,High,90.49,46,814.41
124044,4503,324,6,2024-04-18,6,Low,422.5,77,2535.0
124045,2335,299,11,2024-03-01,6,Medium,270.97,48,1625.82
124046,7661,296,2,2024-04-10,2,Low,294.81,40,589.62
124047,7061,370,9,2024-02-19,9,Low,424.76,79,3822.84
124048,7704,159,10,2024-10-01,4,High,355.0,55,1420.0
124049,7624,259,3,2024-12-07,9,Low,184.49,25,1660.41
124050,4588,228,10,2024-01-06,4,Medium,133.69,63,534.76
124051,1033,377,8,2024-11-07,4,Critical,362.82,29,1451.28
124052,6038,145,9,2024-03-29,6,High,65.64,59,393.84
124053,1156,80,10,2024-09-16,7,Medium,350.92,24,2456.44
124054,1101,39,5,2024-01-25,6,Low,51.57,18,309.42
124055,2786,194,6,2024-10-01,1,Medium,242.24,30,242.24
124056,6275,197,12,2024-01-10,8,High,104.22,62,833.76
124057,997,97,10,2024-01-18,1,Medium,487.45,43,487.45
124058,6008,246,12,2024-04-24,7,Low,342.76,17,2399.32
124059,1436,333,5,2024-04-19,2,High,185.83,64,371.66
124060,5210,76,6,2024-11-25,7,High,281.39,59,1969.73
124061,2546,403,11,2024-09-15,3,Low,217.82,1,653.46
124062,3701,253,2,2024-02-06,4,Low,221.51,11,886.04
124063,6766,278,12,2024-03-07,6,Low,434.1,48,2604.6
124064,4985,488,9,2024-10-07,5,Low,129.15,38,645.75
124065,354,8,7,2024-08-31,2,Critical,54.73,69,109.46
124066,2319,364,6,2024-08-09,2,High,289.25,76,578.5
124067,5512,452,11,2024-09-05,1,Low,450.05,77,450.05
124068,4528,199,4,2024-09-28,3,High,92.78,25,278.34
124069,739,252,10,2024-03-19,2,Medium,375.27,14,750.54
124070,2520,496,9,2024-10-11,4,Low,449.2,6,1796.8
124071,5876,384,11,2024-07-05,5,High,455.14,75,2275.7
124072,5428,470,7,2024-06-01,4,High,142.66,32,570.64
124073,4604,18,4,2024-01-15,1,Low,378.66,9,378.66
124074,55,390,3,2024-04-06,2,Medium,297.25,75,594.5
124075,2085,242,10,2024-11-21,3,Low,170.47,61,511.41
124076,900,253,8,2024-10-13,7,Critical,221.51,11,1550.57
124077,2103,4,6,2024-12-22,5,Low,448.81,60,2244.05
124078,524,373,2,2024-02-20,2,Low,400.67,75,801.34
124079,7059,425,7,2024-05-10,7,High,179.71,27,1257.97
124080,463,237,8,2024-07-24,3,High,141.93,54,425.79
124081,4793,179,5,2024-05-08,7,Medium,234.98,29,1644.86
124082,1502,12,3,2024-07-04,6,Low,290.98,67,1745.88
124083,5869,368,12,2024-06-10,6,Medium,412.42,33,2474.52
124084,3877,293,8,2024-10-12,2,Low,66.27,6,132.54
124085,716,258,2,2024-07-16,3,Low,289.68,67,869.04
124086,5331,259,10,2024-03-14,4,Low,184.49,25,737.96
124087,3298,429,11,2024-12-18,4,Medium,120.06,3,480.24
124088,7175,85,6,2024-04-22,6,Low,32.27,36,193.62
124089,2780,295,7,2024-11-08,4,High,151.43,80,605.72
124090,5943,333,10,2024-09-24,8,Low,185.83,64,1486.64
124091,3612,112,9,2024-09-17,8,Medium,434.37,74,3474.96
124092,989,438,5,2024-10-05,8,High,319.81,15,2558.48
124093,1829,206,12,2024-05-07,1,Medium,188.49,49,188.49
124094,212,222,11,2024-11-12,6,Medium,247.42,71,1484.52
124095,7357,18,1,2024-06-14,9,Medium,378.66,9,3407.94
124096,3147,13,10,2024-08-06,2,Medium,319.6,12,639.2
124097,754,270,2,2024-11-28,3,Medium,449.42,38,1348.26
124098,7282,41,8,2024-01-05,9,Low,193.39,41,1740.51
124099,3751,40,1,2024-11-19,3,High,493.45,42,1480.35
124100,3690,89,2,2024-05-17,5,Medium,233.27,26,1166.35
124101,3223,101,5,2024-02-22,5,Low,161.67,35,808.35
124102,436,219,10,2024-11-28,1,Low,100.42,62,100.42
124103,1902,215,12,2024-07-09,6,Low,39.93,56,239.58
124104,4180,455,11,2024-05-27,8,Medium,27.91,18,223.28
124105,1236,304,11,2024-08-05,4,Medium,495.08,42,1980.32
124106,779,10,3,2024-04-12,5,Medium,475.53,11,2377.65
124107,4930,217,4,2024-05-03,2,High,405.04,46,810.08
124108,3853,121,10,2024-01-12,1,Critical,485.26,80,485.26
124109,6605,310,5,2024-07-28,3,Medium,301.86,5,905.58
124110,1961,163,3,2024-11-08,6,Medium,181.79,25,1090.74
124111,4273,152,5,2024-02-22,2,Medium,284.86,24,569.72
124112,1807,305,3,2024-12-14,9,Low,167.95,63,1511.55
124113,6456,426,11,2024-06-04,7,Medium,180.01,46,1260.07
124114,5814,459,1,2024-06-11,9,Medium,390.01,11,3510.09
124115,3231,84,7,2024-07-15,6,Low,451.57,33,2709.42
124116,1725,202,4,2024-11-08,6,High,53.46,53,320.76
124117,186,50,8,2024-03-12,3,Low,283.62,31,850.86
124118,1495,149,4,2024-03-27,6,Medium,264.88,17,1589.28
124119,1980,412,11,2024-05-02,1,Low,461.21,24,461.21
124120,5429,220,7,2024-12-01,6,Medium,112.58,77,675.48
124121,4054,439,3,2024-05-05,1,Low,16.42,25,16.42
124122,246,155,2,2024-11-06,9,Medium,75.67,3,681.03
124123,5949,97,11,2024-11-22,2,Medium,487.45,43,974.9
124124,4048,324,3,2024-03-27,1,Low,422.5,77,422.5
124125,7161,99,7,2024-12-16,6,Low,352.1,25,2112.6
124126,384,340,12,2024-09-28,6,High,157.68,28,946.08
124127,7210,390,3,2024-04-08,9,Medium,297.25,75,2675.25
124128,285,186,10,2024-09-05,9,Low,73.15,30,658.35
124129,7124,134,8,2024-06-03,9,Medium,472.94,71,4256.46
